BehaviorID,CattleID,BehaviorType,StartTime,EndTime,ConfidenceScore,Duration (minutes),Location
1291,1,Standing,2024-08-23 16:53:00,2024-08-23 17:39:00,0.99,46.0,Field D
1292,1,Lying Down,2024-08-23 17:39:00,2024-08-23 18:23:00,0.93,44.0,Field C
1293,1,Eating,2024-08-23 18:23:00,2024-08-23 19:03:00,0.93,40.0,Field C
1294,1,Lying Down,2024-08-23 19:03:00,2024-08-23 19:47:00,0.87,44.0,Field C
1295,1,Standing,2024-08-23 19:47:00,2024-08-23 20:04:00,0.93,17.0,Field C
1296,1,Lying Down,2024-08-23 20:04:00,2024-08-23 20:46:00,0.9,42.0,Field A
1297,1,Standing,2024-08-23 20:46:00,2024-08-23 21:23:00,0.89,37.0,Field D
1298,1,Lying Down,2024-08-23 21:23:00,2024-08-23 21:50:00,0.96,27.0,Field B
1299,1,Standing,2024-08-23 21:50:00,2024-08-23 22:35:00,0.89,45.0,Field B
1300,1,Lying Down,2024-08-23 22:35:00,2024-08-23 23:30:00,0.87,55.0,Field D
1301,1,Lying Down,2024-08-23 23:30:00,2024-08-24 00:06:00,0.99,36.0,Field B
1302,1,Lying Down,2024-08-24 00:06:00,2024-08-24 00:29:00,0.91,23.0,Field D
1303,1,Eating,2024-08-24 00:29:00,2024-08-24 01:17:00,0.95,48.0,Field D
1304,1,Eating,2024-08-24 01:17:00,2024-08-24 01:45:00,0.91,28.0,Field C
1305,1,Standing,2024-08-24 01:45:00,2024-08-24 02:13:00,0.96,28.0,Field A
1306,1,Lying Down,2024-08-24 02:13:00,2024-08-24 02:29:00,0.86,16.0,Field B
1307,1,Standing,2024-08-24 02:29:00,2024-08-24 03:24:00,0.89,55.0,Field A
1308,1,Standing,2024-08-24 03:24:00,2024-08-24 03:46:00,0.88,22.0,Field A
1309,1,Eating,2024-08-24 03:46:00,2024-08-24 04:19:00,0.9,33.0,Field D
1310,1,Eating,2024-08-24 04:19:00,2024-08-24 04:55:00,0.94,36.0,Field B
1311,1,Standing,2024-08-24 04:55:00,2024-08-24 05:41:00,0.87,46.0,Field C
1312,1,Standing,2024-08-24 05:41:00,2024-08-24 06:36:00,0.92,55.0,Field A
1313,1,Lying Down,2024-08-24 06:36:00,2024-08-24 07:03:00,0.86,27.0,Field C
1314,1,Eating,2024-08-24 07:03:00,2024-08-24 07:33:00,0.9,30.0,Field B
1315,1,Lying Down,2024-08-24 07:33:00,2024-08-24 08:31:00,0.86,58.0,Field D
1316,1,Eating,2024-08-24 08:31:00,2024-08-24 08:59:00,0.94,28.0,Field C
1317,1,Lying Down,2024-08-24 08:59:00,2024-08-24 09:43:00,0.94,44.0,Field C
1318,1,Lying Down,2024-08-24 09:43:00,2024-08-24 10:04:00,0.91,21.0,Field A
1319,1,Eating,2024-08-24 10:04:00,2024-08-24 11:03:00,0.94,59.0,Field D
1320,1,Lying Down,2024-08-24 11:03:00,2024-08-24 11:24:00,0.87,21.0,Field D
1321,1,Eating,2024-08-24 11:24:00,2024-08-24 11:49:00,0.94,25.0,Field B
1322,1,Standing,2024-08-24 11:49:00,2024-08-24 12:07:00,0.92,18.0,Field B
1323,1,Lying Down,2024-08-24 12:07:00,2024-08-24 12:50:00,0.85,43.0,Field C
1324,1,Eating,2024-08-24 12:50:00,2024-08-24 13:33:00,0.9,43.0,Field A
1325,1,Standing,2024-08-24 13:33:00,2024-08-24 13:59:00,0.98,26.0,Field D
1326,1,Lying Down,2024-08-24 13:59:00,2024-08-24 14:51:00,0.91,52.0,Field A
1327,1,Standing,2024-08-24 14:51:00,2024-08-24 15:51:00,0.86,60.0,Field D
1328,1,Eating,2024-08-24 15:51:00,2024-08-24 16:27:00,0.85,36.0,Field A
1329,1,Standing,2024-08-24 16:27:00,2024-08-24 17:07:00,0.87,40.0,Field A
1330,1,Lying Down,2024-08-24 17:07:00,2024-08-24 18:07:00,0.91,60.0,Field D
1331,1,Eating,2024-08-24 18:07:00,2024-08-24 18:40:00,0.93,33.0,Field C
1332,1,Eating,2024-08-24 18:40:00,2024-08-24 19:18:00,0.93,38.0,Field A
1333,1,Eating,2024-08-24 19:18:00,2024-08-24 19:43:00,0.96,25.0,Field A
1334,1,Eating,2024-08-24 19:43:00,2024-08-24 20:01:00,0.94,18.0,Field B
1335,1,Standing,2024-08-24 20:01:00,2024-08-24 20:47:00,0.85,46.0,Field B
1336,2,Standing,2024-08-16 00:00:00,2024-08-16 00:32:00,0.85,32.0,Field C
1337,2,Lying Down,2024-08-16 00:32:00,2024-08-16 01:05:00,0.95,33.0,Field B
1338,2,Eating,2024-08-16 01:05:00,2024-08-16 01:45:00,0.98,40.0,Field D
1339,2,Eating,2024-08-16 01:45:00,2024-08-16 02:04:00,0.98,19.0,Field A
1340,2,Standing,2024-08-16 02:04:00,2024-08-16 02:45:00,0.97,41.0,Field A
1341,2,Standing,2024-08-16 02:45:00,2024-08-16 03:30:00,0.92,45.0,Field B
1342,2,Lying Down,2024-08-16 03:30:00,2024-08-16 03:57:00,0.88,27.0,Field C
1343,2,Eating,2024-08-16 03:57:00,2024-08-16 04:50:00,0.9,53.0,Field A
1344,2,Standing,2024-08-16 04:50:00,2024-08-16 05:23:00,0.93,33.0,Field B
1345,2,Eating,2024-08-16 05:23:00,2024-08-16 05:51:00,0.94,28.0,Field B
1346,2,Eating,2024-08-16 05:51:00,2024-08-16 06:20:00,0.86,29.0,Field C
1347,2,Eating,2024-08-16 06:20:00,2024-08-16 06:42:00,0.95,22.0,Field A
1348,2,Lying Down,2024-08-16 06:42:00,2024-08-16 07:03:00,0.89,21.0,Field A
1349,2,Standing,2024-08-16 07:03:00,2024-08-16 07:43:00,0.96,40.0,Field B
1350,2,Standing,2024-08-16 07:43:00,2024-08-16 08:22:00,0.93,39.0,Field C
1351,2,Lying Down,2024-08-16 08:22:00,2024-08-16 09:15:00,0.94,53.0,Field D
1352,2,Eating,2024-08-16 09:15:00,2024-08-16 09:35:00,0.9,20.0,Field D
1353,2,Eating,2024-08-16 09:35:00,2024-08-16 10:08:00,0.86,33.0,Field D
1354,2,Lying Down,2024-08-16 10:08:00,2024-08-16 11:00:00,0.97,52.0,Field C
1355,2,Eating,2024-08-16 11:00:00,2024-08-16 11:51:00,0.96,51.0,Field C
1356,2,Eating,2024-08-16 11:51:00,2024-08-16 12:09:00,0.97,18.0,Field B
1357,2,Lying Down,2024-08-16 12:09:00,2024-08-16 12:39:00,0.92,30.0,Field B
1358,2,Eating,2024-08-16 12:39:00,2024-08-16 12:59:00,0.85,20.0,Field B
1359,2,Eating,2024-08-16 12:59:00,2024-08-16 13:25:00,0.89,26.0,Field D
1360,2,Eating,2024-08-16 13:25:00,2024-08-16 14:00:00,0.92,35.0,Field D
1361,2,Eating,2024-08-16 14:00:00,2024-08-16 14:26:00,0.93,26.0,Field D
1362,2,Standing,2024-08-16 14:26:00,2024-08-16 14:46:00,0.87,20.0,Field A
1363,2,Eating,2024-08-16 14:46:00,2024-08-16 15:27:00,0.87,41.0,Field B
1364,2,Standing,2024-08-16 15:27:00,2024-08-16 16:23:00,0.93,56.0,Field D
1365,2,Eating,2024-08-16 16:23:00,2024-08-16 16:50:00,0.97,27.0,Field A
1366,2,Eating,2024-08-16 16:50:00,2024-08-16 17:42:00,0.94,52.0,Field A
1367,2,Standing,2024-08-16 17:42:00,2024-08-16 18:08:00,0.93,26.0,Field D
1368,2,Eating,2024-08-16 18:08:00,2024-08-16 18:54:00,0.88,46.0,Field B
1369,2,Standing,2024-08-16 18:54:00,2024-08-16 19:30:00,0.91,36.0,Field B
1370,2,Standing,2024-08-16 19:30:00,2024-08-16 20:17:00,0.95,47.0,Field A
1371,2,Standing,2024-08-16 20:17:00,2024-08-16 20:56:00,0.88,39.0,Field A
1372,2,Standing,2024-08-16 20:56:00,2024-08-16 21:13:00,0.86,17.0,Field B
1373,2,Eating,2024-08-16 21:13:00,2024-08-16 21:59:00,0.96,46.0,Field C
1374,2,Lying Down,2024-08-16 21:59:00,2024-08-16 22:49:00,0.91,50.0,Field A
1375,2,Lying Down,2024-08-16 22:49:00,2024-08-16 23:31:00,0.85,42.0,Field D
1376,2,Eating,2024-08-16 23:31:00,2024-08-16 23:49:00,0.94,18.0,Field A
1377,2,Eating,2024-08-16 23:49:00,2024-08-17 00:20:00,0.93,31.0,Field D
1378,2,Standing,2024-08-17 00:20:00,2024-08-17 01:05:00,0.97,45.0,Field D
1379,2,Eating,2024-08-17 01:05:00,2024-08-17 01:58:00,0.87,53.0,Field B
1380,2,Eating,2024-08-17 01:58:00,2024-08-17 02:36:00,0.92,38.0,Field B
1381,2,Standing,2024-08-17 02:36:00,2024-08-17 03:24:00,0.95,48.0,Field D
1382,2,Eating,2024-08-17 03:24:00,2024-08-17 04:06:00,0.91,42.0,Field B
1383,2,Lying Down,2024-08-17 04:06:00,2024-08-17 04:51:00,0.88,45.0,Field B
1384,2,Standing,2024-08-17 04:51:00,2024-08-17 05:29:00,0.92,38.0,Field D
1385,2,Eating,2024-08-17 05:29:00,2024-08-17 05:55:00,0.92,26.0,Field D
1386,2,Eating,2024-08-17 05:55:00,2024-08-17 06:43:00,0.87,48.0,Field B
1387,2,Eating,2024-08-17 06:43:00,2024-08-17 07:28:00,0.95,45.0,Field A
1388,2,Eating,2024-08-17 07:28:00,2024-08-17 08:01:00,0.85,33.0,Field B
1389,2,Eating,2024-08-17 08:01:00,2024-08-17 08:22:00,0.93,21.0,Field C
1390,2,Lying Down,2024-08-17 08:22:00,2024-08-17 08:50:00,0.92,28.0,Field D
1391,2,Lying Down,2024-08-17 08:50:00,2024-08-17 09:28:00,0.88,38.0,Field A
1392,2,Lying Down,2024-08-17 09:28:00,2024-08-17 10:09:00,0.93,41.0,Field C
1393,2,Lying Down,2024-08-17 10:09:00,2024-08-17 10:57:00,0.9,48.0,Field D
1394,2,Eating,2024-08-17 10:57:00,2024-08-17 11:42:00,0.88,45.0,Field D
1395,2,Eating,2024-08-17 11:42:00,2024-08-17 12:16:00,0.99,34.0,Field D
1396,2,Eating,2024-08-17 12:16:00,2024-08-17 13:12:00,0.94,56.0,Field D
1397,2,Lying Down,2024-08-17 13:12:00,2024-08-17 13:37:00,0.95,25.0,Field D
1398,2,Standing,2024-08-17 13:37:00,2024-08-17 14:33:00,0.85,56.0,Field D
1399,2,Eating,2024-08-17 14:33:00,2024-08-17 15:14:00,0.86,41.0,Field C
1400,2,Lying Down,2024-08-17 15:14:00,2024-08-17 16:09:00,0.93,55.0,Field D
1401,2,Eating,2024-08-17 16:09:00,2024-08-17 17:01:00,0.86,52.0,Field D
1402,2,Lying Down,2024-08-17 17:01:00,2024-08-17 17:30:00,0.95,29.0,Field D
1403,2,Eating,2024-08-17 17:30:00,2024-08-17 18:15:00,0.86,45.0,Field C
1404,2,Standing,2024-08-17 18:15:00,2024-08-17 18:40:00,0.91,25.0,Field C
1405,2,Lying Down,2024-08-17 18:40:00,2024-08-17 19:24:00,0.95,44.0,Field C
1406,2,Eating,2024-08-17 19:24:00,2024-08-17 19:56:00,0.97,32.0,Field D
1407,2,Standing,2024-08-17 19:56:00,2024-08-17 20:11:00,0.9,15.0,Field D
1408,2,Lying Down,2024-08-17 20:11:00,2024-08-17 20:33:00,0.86,22.0,Field A
1409,2,Standing,2024-08-17 20:33:00,2024-08-17 21:07:00,0.89,34.0,Field C
1410,2,Lying Down,2024-08-17 21:07:00,2024-08-17 21:54:00,0.97,47.0,Field A
1411,2,Standing,2024-08-17 21:54:00,2024-08-17 22:15:00,0.97,21.0,Field D
1412,2,Eating,2024-08-17 22:15:00,2024-08-17 22:41:00,0.94,26.0,Field D
1413,2,Eating,2024-08-17 22:41:00,2024-08-17 23:12:00,0.97,31.0,Field D
1414,2,Lying Down,2024-08-17 23:12:00,2024-08-18 00:07:00,0.98,55.0,Field C
1415,2,Standing,2024-08-18 00:07:00,2024-08-18 01:03:00,0.95,56.0,Field B
1416,2,Eating,2024-08-18 01:03:00,2024-08-18 01:44:00,0.97,41.0,Field B
1417,2,Eating,2024-08-18 01:44:00,2024-08-18 02:07:00,0.87,23.0,Field A
1418,2,Lying Down,2024-08-18 02:07:00,2024-08-18 02:55:00,0.95,48.0,Field A
1419,2,Eating,2024-08-18 02:55:00,2024-08-18 03:31:00,0.94,36.0,Field A
1420,2,Eating,2024-08-18 03:31:00,2024-08-18 03:49:00,0.9,18.0,Field D
1421,2,Eating,2024-08-18 03:49:00,2024-08-18 04:30:00,0.89,41.0,Field B
1422,2,Lying Down,2024-08-18 04:30:00,2024-08-18 05:09:00,0.98,39.0,Field B
1423,2,Eating,2024-08-18 05:09:00,2024-08-18 06:03:00,0.99,54.0,Field A
1424,2,Lying Down,2024-08-18 06:03:00,2024-08-18 06:20:00,0.97,17.0,Field C
1425,2,Eating,2024-08-18 06:20:00,2024-08-18 06:36:00,0.9,16.0,Field D
1426,2,Lying Down,2024-08-18 06:36:00,2024-08-18 07:00:00,0.97,24.0,Field C
1427,2,Standing,2024-08-18 07:00:00,2024-08-18 07:53:00,0.98,53.0,Field A
1428,2,Lying Down,2024-08-18 07:53:00,2024-08-18 08:19:00,0.98,26.0,Field C
1429,2,Eating,2024-08-18 08:19:00,2024-08-18 08:57:00,0.92,38.0,Field B
1430,2,Eating,2024-08-18 08:57:00,2024-08-18 09:38:00,0.86,41.0,Field A
1431,2,Lying Down,2024-08-18 09:38:00,2024-08-18 10:23:00,0.9,45.0,Field D
1432,2,Eating,2024-08-18 10:23:00,2024-08-18 10:41:00,0.89,18.0,Field A
1433,2,Eating,2024-08-18 10:41:00,2024-08-18 11:30:00,0.93,49.0,Field A
1434,2,Eating,2024-08-18 11:30:00,2024-08-18 12:09:00,0.92,39.0,Field C
1435,2,Lying Down,2024-08-18 12:09:00,2024-08-18 12:55:00,0.88,46.0,Field A
1436,2,Lying Down,2024-08-18 12:55:00,2024-08-18 13:45:00,0.88,50.0,Field B
1437,2,Eating,2024-08-18 13:45:00,2024-08-18 14:43:00,0.92,58.0,Field B
1438,2,Eating,2024-08-18 14:43:00,2024-08-18 15:02:00,0.91,19.0,Field A
1439,2,Standing,2024-08-18 15:02:00,2024-08-18 15:43:00,0.96,41.0,Field A
1440,2,Lying Down,2024-08-18 15:43:00,2024-08-18 16:12:00,0.86,29.0,Field D
1441,2,Eating,2024-08-18 16:12:00,2024-08-18 16:52:00,0.9,40.0,Field B
1442,2,Lying Down,2024-08-18 16:52:00,2024-08-18 17:23:00,0.97,31.0,Field C
1443,2,Eating,2024-08-18 17:23:00,2024-08-18 18:19:00,0.9,56.0,Field C
1444,2,Eating,2024-08-18 18:19:00,2024-08-18 18:42:00,0.85,23.0,Field C
1445,2,Standing,2024-08-18 18:42:00,2024-08-18 19:01:00,0.87,19.0,Field C
1446,2,Eating,2024-08-18 19:01:00,2024-08-18 19:16:00,0.95,15.0,Field D
1447,2,Lying Down,2024-08-18 19:16:00,2024-08-18 20:16:00,0.87,60.0,Field C
1448,2,Lying Down,2024-08-18 20:16:00,2024-08-18 21:08:00,0.98,52.0,Field A
1449,2,Lying Down,2024-08-18 21:08:00,2024-08-18 21:49:00,0.88,41.0,Field D
1450,2,Eating,2024-08-18 21:49:00,2024-08-18 22:44:00,0.87,55.0,Field C
1451,2,Lying Down,2024-08-18 22:44:00,2024-08-18 23:42:00,0.98,58.0,Field B
1452,2,Standing,2024-08-18 23:42:00,2024-08-19 00:32:00,0.87,50.0,Field B
1453,2,Lying Down,2024-08-19 00:32:00,2024-08-19 01:07:00,0.92,35.0,Field B
1454,2,Eating,2024-08-19 01:07:00,2024-08-19 01:58:00,0.89,51.0,Field C
1455,2,Standing,2024-08-19 01:58:00,2024-08-19 02:13:00,0.99,15.0,Field D
1456,2,Lying Down,2024-08-19 02:13:00,2024-08-19 03:05:00,0.87,52.0,Field A
1457,2,Lying Down,2024-08-19 03:05:00,2024-08-19 03:51:00,0.88,46.0,Field D
1458,2,Standing,2024-08-19 03:51:00,2024-08-19 04:43:00,0.91,52.0,Field B
1459,2,Lying Down,2024-08-19 04:43:00,2024-08-19 05:32:00,0.98,49.0,Field D
1460,2,Eating,2024-08-19 05:32:00,2024-08-19 06:08:00,0.96,36.0,Field B
1461,2,Lying Down,2024-08-19 06:08:00,2024-08-19 06:41:00,0.94,33.0,Field B
1462,2,Eating,2024-08-19 06:41:00,2024-08-19 07:22:00,0.94,41.0,Field C
1463,2,Lying Down,2024-08-19 07:22:00,2024-08-19 07:58:00,0.89,36.0,Field C
1464,2,Eating,2024-08-19 07:58:00,2024-08-19 08:41:00,0.93,43.0,Field C
1465,2,Lying Down,2024-08-19 08:41:00,2024-08-19 09:15:00,0.95,34.0,Field B
1466,2,Standing,2024-08-19 09:15:00,2024-08-19 09:34:00,0.9,19.0,Field C
1467,2,Eating,2024-08-19 09:34:00,2024-08-19 10:23:00,0.94,49.0,Field D
1468,2,Standing,2024-08-19 10:23:00,2024-08-19 11:21:00,0.9,58.0,Field D
1469,2,Eating,2024-08-19 11:21:00,2024-08-19 11:46:00,0.86,25.0,Field A
1470,2,Lying Down,2024-08-19 11:46:00,2024-08-19 12:44:00,0.97,58.0,Field B
1471,2,Lying Down,2024-08-19 12:44:00,2024-08-19 13:19:00,0.93,35.0,Field C
1472,2,Eating,2024-08-19 13:19:00,2024-08-19 13:53:00,0.98,34.0,Field B
1473,2,Eating,2024-08-19 13:53:00,2024-08-19 14:28:00,0.9,35.0,Field D
1474,2,Lying Down,2024-08-19 14:28:00,2024-08-19 15:00:00,0.94,32.0,Field B
1475,2,Lying Down,2024-08-19 15:00:00,2024-08-19 15:25:00,0.94,25.0,Field B
1476,2,Eating,2024-08-19 15:25:00,2024-08-19 15:54:00,0.96,29.0,Field C
1477,2,Eating,2024-08-19 15:54:00,2024-08-19 16:19:00,0.91,25.0,Field A
1478,2,Eating,2024-08-19 16:19:00,2024-08-19 16:59:00,0.96,40.0,Field B
1479,2,Standing,2024-08-19 16:59:00,2024-08-19 17:53:00,0.92,54.0,Field D
1480,2,Eating,2024-08-19 17:53:00,2024-08-19 18:51:00,0.94,58.0,Field B
1481,2,Lying Down,2024-08-19 18:51:00,2024-08-19 19:45:00,0.89,54.0,Field B
1482,2,Standing,2024-08-19 19:45:00,2024-08-19 20:09:00,0.96,24.0,Field A
1483,2,Standing,2024-08-19 20:09:00,2024-08-19 20:52:00,0.91,43.0,Field A
1484,2,Lying Down,2024-08-19 20:52:00,2024-08-19 21:48:00,0.87,56.0,Field B
1485,2,Standing,2024-08-19 21:48:00,2024-08-19 22:13:00,0.86,25.0,Field B
1486,2,Lying Down,2024-08-19 22:13:00,2024-08-19 22:55:00,0.91,42.0,Field D
1487,2,Lying Down,2024-08-19 22:55:00,2024-08-19 23:29:00,0.93,34.0,Field C
1488,2,Lying Down,2024-08-19 23:29:00,2024-08-19 23:46:00,0.9,17.0,Field D
1489,2,Standing,2024-08-19 23:46:00,2024-08-20 00:46:00,0.98,60.0,Field C
1490,2,Eating,2024-08-20 00:46:00,2024-08-20 01:17:00,0.92,31.0,Field B
1491,2,Lying Down,2024-08-20 01:17:00,2024-08-20 01:44:00,0.98,27.0,Field B
1492,2,Standing,2024-08-20 01:44:00,2024-08-20 02:38:00,0.86,54.0,Field A
1493,2,Lying Down,2024-08-20 02:38:00,2024-08-20 03:27:00,0.9,49.0,Field B
1494,2,Standing,2024-08-20 03:27:00,2024-08-20 04:20:00,0.9,53.0,Field D
1495,2,Eating,2024-08-20 04:20:00,2024-08-20 04:59:00,0.97,39.0,Field C
1496,2,Eating,2024-08-20 04:59:00,2024-08-20 05:44:00,0.97,45.0,Field A
1497,2,Standing,2024-08-20 05:44:00,2024-08-20 06:15:00,0.96,31.0,Field C
1498,2,Eating,2024-08-20 06:15:00,2024-08-20 06:36:00,0.85,21.0,Field A
1499,2,Standing,2024-08-20 06:36:00,2024-08-20 07:17:00,0.89,41.0,Field A
1500,2,Standing,2024-08-20 07:17:00,2024-08-20 07:42:00,0.9,25.0,Field D
1501,2,Lying Down,2024-08-20 07:42:00,2024-08-20 08:22:00,0.97,40.0,Field B
1502,2,Eating,2024-08-20 08:22:00,2024-08-20 08:37:00,0.87,15.0,Field D
1503,2,Standing,2024-08-20 08:37:00,2024-08-20 09:13:00,0.96,36.0,Field D
1504,2,Lying Down,2024-08-20 09:13:00,2024-08-20 09:28:00,0.96,15.0,Field B
1505,2,Lying Down,2024-08-20 09:28:00,2024-08-20 10:15:00,0.88,47.0,Field D
1506,2,Lying Down,2024-08-20 10:15:00,2024-08-20 10:36:00,0.92,21.0,Field A
1507,2,Lying Down,2024-08-20 10:36:00,2024-08-20 11:28:00,0.92,52.0,Field D
1508,2,Eating,2024-08-20 11:28:00,2024-08-20 12:14:00,0.89,46.0,Field C
1509,2,Lying Down,2024-08-20 12:14:00,2024-08-20 13:12:00,0.86,58.0,Field B
1510,2,Lying Down,2024-08-20 13:12:00,2024-08-20 13:34:00,0.86,22.0,Field A
1511,2,Lying Down,2024-08-20 13:34:00,2024-08-20 14:15:00,0.96,41.0,Field D
1512,2,Lying Down,2024-08-20 14:15:00,2024-08-20 15:08:00,0.86,53.0,Field A
1513,2,Standing,2024-08-20 15:08:00,2024-08-20 15:23:00,0.99,15.0,Field A
1514,2,Lying Down,2024-08-20 15:23:00,2024-08-20 16:01:00,0.86,38.0,Field B
1515,2,Standing,2024-08-20 16:01:00,2024-08-20 16:42:00,0.96,41.0,Field B
1516,2,Lying Down,2024-08-20 16:42:00,2024-08-20 17:31:00,0.94,49.0,Field A
1517,2,Standing,2024-08-20 17:31:00,2024-08-20 18:09:00,0.98,38.0,Field D
1518,2,Standing,2024-08-20 18:09:00,2024-08-20 18:55:00,0.92,46.0,Field C
1519,2,Standing,2024-08-20 18:55:00,2024-08-20 19:34:00,0.91,39.0,Field B
1520,2,Eating,2024-08-20 19:34:00,2024-08-20 19:51:00,0.89,17.0,Field B
1521,2,Standing,2024-08-20 19:51:00,2024-08-20 20:13:00,0.93,22.0,Field C
1522,2,Standing,2024-08-20 20:13:00,2024-08-20 20:54:00,0.94,41.0,Field B
1523,2,Eating,2024-08-20 20:54:00,2024-08-20 21:34:00,0.92,40.0,Field D
1524,2,Eating,2024-08-20 21:34:00,2024-08-20 22:06:00,0.87,32.0,Field D
1525,2,Eating,2024-08-20 22:06:00,2024-08-20 22:38:00,0.87,32.0,Field A
1526,2,Standing,2024-08-20 22:38:00,2024-08-20 23:19:00,0.88,41.0,Field A
1527,2,Standing,2024-08-20 23:19:00,2024-08-21 00:00:00,0.86,41.0,Field A
1528,2,Eating,2024-08-21 00:00:00,2024-08-21 00:39:00,0.9,39.0,Field A
1529,2,Standing,2024-08-21 00:39:00,2024-08-21 01:25:00,0.91,46.0,Field A
1530,2,Lying Down,2024-08-21 01:25:00,2024-08-21 01:54:00,0.94,29.0,Field D
1531,2,Eating,2024-08-21 01:54:00,2024-08-21 02:38:00,0.98,44.0,Field D
1532,2,Eating,2024-08-21 02:38:00,2024-08-21 02:55:00,0.85,17.0,Field D
1533,2,Lying Down,2024-08-21 02:55:00,2024-08-21 03:39:00,0.85,44.0,Field A
1534,2,Eating,2024-08-21 03:39:00,2024-08-21 04:02:00,0.98,23.0,Field A
1535,2,Standing,2024-08-21 04:02:00,2024-08-21 04:27:00,0.88,25.0,Field D
1536,2,Eating,2024-08-21 04:27:00,2024-08-21 04:46:00,0.94,19.0,Field A
1537,2,Eating,2024-08-21 04:46:00,2024-08-21 05:23:00,0.96,37.0,Field B
1538,2,Standing,2024-08-21 05:23:00,2024-08-21 06:12:00,0.88,49.0,Field D
1539,2,Eating,2024-08-21 06:12:00,2024-08-21 06:35:00,0.88,23.0,Field A
1540,2,Lying Down,2024-08-21 06:35:00,2024-08-21 07:18:00,0.93,43.0,Field C
1541,2,Standing,2024-08-21 07:18:00,2024-08-21 08:12:00,0.88,54.0,Field D
1542,2,Lying Down,2024-08-21 08:12:00,2024-08-21 08:34:00,0.91,22.0,Field B
1543,2,Eating,2024-08-21 08:34:00,2024-08-21 09:03:00,0.95,29.0,Field C
1544,2,Eating,2024-08-21 09:03:00,2024-08-21 09:32:00,0.98,29.0,Field C
1545,2,Standing,2024-08-21 09:32:00,2024-08-21 10:10:00,0.94,38.0,Field D
1546,2,Standing,2024-08-21 10:10:00,2024-08-21 11:04:00,0.93,54.0,Field C
1547,2,Standing,2024-08-21 11:04:00,2024-08-21 11:56:00,0.86,52.0,Field D
1548,2,Eating,2024-08-21 11:56:00,2024-08-21 12:45:00,0.99,49.0,Field C
1549,2,Standing,2024-08-21 12:45:00,2024-08-21 13:13:00,0.95,28.0,Field D
1550,2,Standing,2024-08-21 13:13:00,2024-08-21 14:12:00,0.99,59.0,Field D
1551,2,Lying Down,2024-08-21 14:12:00,2024-08-21 15:06:00,0.92,54.0,Field C
1552,2,Standing,2024-08-21 15:06:00,2024-08-21 15:55:00,0.88,49.0,Field B
1553,2,Eating,2024-08-21 15:55:00,2024-08-21 16:24:00,0.98,29.0,Field B
1554,2,Eating,2024-08-21 16:24:00,2024-08-21 16:46:00,0.97,22.0,Field C
1555,2,Eating,2024-08-21 16:46:00,2024-08-21 17:13:00,0.85,27.0,Field B
1556,2,Standing,2024-08-21 17:13:00,2024-08-21 18:07:00,0.86,54.0,Field A
1557,2,Eating,2024-08-21 18:07:00,2024-08-21 18:55:00,0.94,48.0,Field A
1558,2,Standing,2024-08-21 18:55:00,2024-08-21 19:47:00,0.94,52.0,Field C
1559,2,Eating,2024-08-21 19:47:00,2024-08-21 20:24:00,0.91,37.0,Field C
1560,2,Lying Down,2024-08-21 20:24:00,2024-08-21 20:47:00,0.98,23.0,Field D
1561,2,Standing,2024-08-21 20:47:00,2024-08-21 21:13:00,0.93,26.0,Field B
1562,2,Eating,2024-08-21 21:13:00,2024-08-21 21:47:00,0.97,34.0,Field D
1563,2,Standing,2024-08-21 21:47:00,2024-08-21 22:22:00,0.88,35.0,Field C
1564,2,Lying Down,2024-08-21 22:22:00,2024-08-21 22:44:00,0.88,22.0,Field D
1565,2,Standing,2024-08-21 22:44:00,2024-08-21 23:42:00,0.93,58.0,Field A
1566,2,Lying Down,2024-08-21 23:42:00,2024-08-22 00:24:00,0.97,42.0,Field A
1567,2,Lying Down,2024-08-22 00:24:00,2024-08-22 00:57:00,0.97,33.0,Field D
1568,2,Standing,2024-08-22 00:57:00,2024-08-22 01:32:00,0.97,35.0,Field D
1569,2,Standing,2024-08-22 01:32:00,2024-08-22 01:48:00,0.98,16.0,Field A
1570,2,Eating,2024-08-22 01:48:00,2024-08-22 02:31:00,0.86,43.0,Field D
1571,2,Lying Down,2024-08-22 02:31:00,2024-08-22 03:27:00,0.96,56.0,Field A
1572,2,Eating,2024-08-22 03:27:00,2024-08-22 03:53:00,0.91,26.0,Field C
1573,2,Standing,2024-08-22 03:53:00,2024-08-22 04:45:00,0.95,52.0,Field D
1574,2,Standing,2024-08-22 04:45:00,2024-08-22 05:42:00,0.86,57.0,Field D
1575,2,Eating,2024-08-22 05:42:00,2024-08-22 06:09:00,0.91,27.0,Field D
1576,2,Lying Down,2024-08-22 06:09:00,2024-08-22 06:53:00,0.92,44.0,Field A
1577,2,Lying Down,2024-08-22 06:53:00,2024-08-22 07:08:00,0.97,15.0,Field D
1578,2,Eating,2024-08-22 07:08:00,2024-08-22 07:42:00,0.95,34.0,Field B
1579,2,Eating,2024-08-22 07:42:00,2024-08-22 08:28:00,0.9,46.0,Field B
1580,2,Standing,2024-08-22 08:28:00,2024-08-22 09:07:00,0.86,39.0,Field A
1581,2,Lying Down,2024-08-22 09:07:00,2024-08-22 10:04:00,0.96,57.0,Field A
1582,2,Lying Down,2024-08-22 10:04:00,2024-08-22 10:30:00,0.94,26.0,Field B
